id,naslov,objava,avtor,spol,priprava,kolicina,stmnenj,stfoto,zadnjafoto,kategorija,podkategorija,zdravajed
5548,Fernandoti po moje,8.10.2005,Migla,ženska,120 minut,16 do 20 kosov,73,22,19.4.2015,sladice, pecivo,
5554,Zebrino pecivo,9.10.2005,Katja Rožman,ženska,90 minut,,179,51,26.5.2016,sladice, pecivo,
5565,Čoko - koko muffini,11.10.2005,jade,ženska,60 minut,24 muffinov,32,13,9.6.2015,sladice, pecivo,
5576,Vojvodinjin krompir,13.10.2005,Riko,spol ni določen oz. marsovec,,zs 4 osebe,15,5,29.4.2013,priloge, krompir,
5577,Boeuf Stroganoff,13.10.2005,Riko,spol ni določen oz. marsovec,,,19,1,28.10.2010,mesne jedi, govedina,
5579,Najbolj enostaven kruh,13.10.2005,pegasti,ženska,,,24,9,17.1.2016,kruh,,
5582,Čokolatini Baci,13.10.2005,šjorca,ženska,,14 kosov,60,16,1.1.2014,sladice, ostalo,
5600,Slastne Nušine rezine,16.10.2005,ivonja,ženska,30 minut,,153,13,23.6.2015,sladice, pecivo,
5647,Žajbljev limončelo,19.10.2005,recepti,ženska,,,32,1,26.10.2006,ozimnica, pijače,
5650,Čokoladni mafini z višnjami,20.10.2005,TinTin,ženska,,,37,9,19.2.2013,sladice, pecivo,
5667,Ace rezine,28.10.2005,suzi,ženska,,,20,3,11.5.2013,sladice, pecivo,
5671,Pijana nevesta,30.10.2005,MissLady,ženska,,,40,6,21.4.2012,sladice, pecivo,
5680,Čokoladna dobrota,1.11.2005,julia,ženska,,10 kosov,50,7,6.3.2014,sladice, pecivo,
5684,Čokoladni huzarski krapki,1.11.2005,anja27,ženska,,32 piškotov,337,89,20.3.2015,sladice, piškoti,
5685,Orehovi polžki,2.11.2005,anja27,ženska,,40 piškotov,35,3,14.4.2009,sladice, piškoti,
5687,Eklerji,2.11.2005,sara,ženska,120 minut,18 kosov,40,12,12.7.2015,sladice, pecivo,
5689,Smetanovi piškoti,2.11.2005,JasnaLekan,ženska,,,50,39,1.1.2016,sladice, piškoti,
5691,Čokoladna torta Noa,3.11.2005,Noa,ženska,,,126,46,12.7.2016,sladice, torte,
5692,"Hitro, dobro in poceni",7.11.2005,Riko,spol ni določen oz. marsovec,30 minut,Sestavine za en pekač ca. 35 x 32,96,20,14.12.2014,sladice, pecivo,
5698,Pizza muffini,5.11.2005,Simona84,ženska,60 minut,12 muffinčkov,89,20,2.3.2015,kruh,,
5702,Žličniki,6.11.2005,klavdija mustar,ženska,,3-4 osebe,25,1,4.9.2007,jajčne jedi, ostalo,
5705,Čokoladno - jagodna torta,8.11.2005,mamamia,ženska,,za 16 kosov-,44,11,1.5.2016,sladice, torte,
5707,Potičke,9.11.2005,pia4,ženska,,,26,6,25.12.2015,sladice, potice,
5712,Marmorni kolač,11.11.2005,ushergirl,ženska,,,13,4,4.10.2016,sladice, pecivo,
5713,Sirov burek,11.11.2005,mitja1,moški,,,15,2,19.4.2014,sirove jedi,,
5717,Mesna lazanja,15.11.2005,Pitončica,spol ni določen oz. marsovec,,za 6 do 8 oseb,17,5,16.6.2011,testenine,,
5731,Mesni polpeti,16.11.2005,klavdija mustar,ženska,,za 8 polpetov,19,1,29.6.2007,mesne jedi, mešano meso,
5737,Orehova rulada,18.11.2005,Maja85,ženska,45 minut,,153,15,29.1.2016,sladice, pecivo,
5752,Hitra lazanja,22.11.2005,goranka,spol ni določen oz. marsovec,,za 6-7 oseb,44,1,24.6.2009,testenine,,
5766,Enostavno skutino pecivo,25.11.2005,nicol,ženska,,,24,3,11.4.2013,sladice, ostalo,
5771,Švedski piškoti,26.11.2005,rimljanka,ženska,,,78,14,12.12.2014,sladice, piškoti,
5775,Makaronova solata,27.11.2005,Pitončica,spol ni določen oz. marsovec,,za 6 oseb,3,1,25.3.2009,solate,,
5777,Bajadera,27.11.2005,Pitončica,spol ni določen oz. marsovec,,,13,2,4.1.2007,sladice, piškoti,
5796,Biskvitne jabolčne rezine,1.12.2005,lipec,ženska,,,16,2,22.10.2010,sladice, pecivo,
5801,Jogurtovi žepki,2.12.2005,goranka,spol ni določen oz. marsovec,,,42,5,8.6.2014,sladice, piškoti,
5814,"Biskvit za torto, ki nikoli ne pade dol",4.12.2005,JasnaLekan,ženska,45 minut,,339,246,29.1.2016,sladice, ostalo,
5817,Zvite palčke,5.12.2005,Dragička,ženska,,,25,8,30.3.2014,sladice, slano pecivo,
5824,Vložena mešana solata,6.12.2005,DUŠANKA,ženska,180 minut,,54,2,7.10.2006,ozimnica, slani shranki,
5839,Bujta repa,12.12.2005,Riko,spol ni določen oz. marsovec,,,7,1,27.1.2009,enolončnice,,
5842,Čokoladno - kokosovo pecivo,9.12.2005,mufin,ženska,,,12,2,8.9.2013,sladice, pecivo,
5851,Razpokani piškoti,11.12.2005,marelica,ženska,60 minut,50 kos,265,55,28.12.2014,sladice, piškoti,
5858,Preprosti piškoti,13.12.2005,darjuška,ženska,180 minut,1 velika škatla cca. 70 kosov,49,58,25.12.2015,sladice, piškoti,
5863,Kakijevo pecivo,15.12.2005,anagerzina,ženska,,,14,1,7.12.2008,sladice, pecivo,
5865,Skutni štruklji brez testa,15.12.2005,anagerzina,ženska,,,33,11,14.6.2012,sladice, ostalo,
5879,Jagode,17.12.2005,žana,ženska,,,65,17,21.7.2014,sladice, pecivo,
5886,Jogurtovo pecivo,18.12.2005,majdi,ženska,45 minut,1 pekač,25,3,12.4.2015,sladice, pecivo,
5888,Palačinke s skuto,20.12.2005,Pitončica,spol ni določen oz. marsovec,90 minut,za 6 oseb,29,5,9.4.2016,sladice, palačinke,
5890,Ponarejeni rženi hlebčki,21.12.2005,Marjetka cvetka,ženska,60 minut,,53,21,22.8.2014,sladice, piškoti,
5898,Jabolčno - skutni zavitek,23.12.2005,mojca2,spol ni določen oz. marsovec,,,13,5,18.5.2014,sladice, ostalo,
5910,Brstični ohrovt v omaki,28.12.2005,DUŠANKA,ženska,15 minut,,23,1,17.11.2006,zelenjavne jedi,,
5914,Sirove palčke (ali slani piškoti),6.1.2006,stana.r,ženska,45 minut,,40,15,18.8.2012,sladice, slano pecivo,
5917,Orehovi rogljički,6.1.2006,bozena,ženska,45 minut,,35,6,5.11.2013,sladice, piškoti,
5919,Črno - beli piškoti,5.1.2006,mufin,ženska,,50,45,13,30.11.2015,sladice, piškoti,
5926,Sadni kruh,1.1.2006,koderkoli,ženska,,za dva rebrasta pekača,29,8,10.12.2015,sladice, pecivo,
5927,Lešnikova potica,7.1.2006,sissi,ženska,120 minut,približno 35 kosov,16,8,28.12.2015,sladice, potice,
5928,Jota moje mame,2.1.2006,mojke,ženska,,,66,6,4.5.2014,enolončnice,,
5937,Krompirjev golaž po moje,5.1.2006,DUŠANKA,ženska,90 minut,za 4 osebe,80,1,24.1.2006,enolončnice,,
5946,Čokoladni kolač,10.1.2006,darjuška,ženska,60 minut,za dva pekača za srnin hrbet,33,7,1.1.2016,sladice, ostalo,
5962,Mešana morska solata,15.1.2006,mamamia,ženska,,za 10 oseb,42,3,12.1.2009,morska hrana, ostalo,Bolj zdrava jed
5963,Sadno - zelenjavna nabodala s pršutom,15.1.2006,mamamia,ženska,,za 10 oseb,9,4,2.6.2013,predjedi, hladne,
5964,Ajdova kaša z zelenjavo,15.1.2006,mamamia,ženska,,za osem oseb,32,2,17.1.2013,zelenjavne jedi,,Bolj zdrava jed
5977,Rolada,19.1.2006,angie24,ženska,,,14,5,6.2.2015,sladice, ostalo,
5999,Jajca na oko,26.1.2006,stani,ženska,,,32,7,26.11.2011,sladice, ostalo,
6013,Ajdova kaša z jurčki,30.1.2006,vegetarijanka,ženska,,,21,2,15.5.2006,gobje jedi,,
6031,Preprosti skutini njoki z gorgonzolo,3.2.2006,piščanec,ženska,75 minut,2,54,6,29.10.2013,testenine,,
6036,Puranji golaž z zelenjavo,4.2.2006,tjas,ženska,45 minut,za 3 do 4 osebe,35,4,15.9.2010,mesne jedi, perutnina,
6042,Prebranac,5.2.2006,sissi,ženska,,6-8 oseb,26,4,13.3.2016,priloge, ostalo,
6050,Bela omaka,7.2.2006,Robida,ženska,,za 4 osebe,24,2,23.2.2012,omake, tople,
6063,Jogurtova pita,9.2.2006,majdi,ženska,75 minut,Pekač premera 25 cm,57,7,15.7.2015,sladice, ostalo,
6065,Schwarzwaldski muffini,9.2.2006,KristinaG,ženska,,24 kosov,52,7,22.1.2015,sladice, ostalo,
6086,Riba v pečici z mešano zelenjavo,12.2.2006,sarabande,moški,,za 2 osebi,19,4,4.5.2009,morska hrana, ribe,
6112,Preprost biskvit,17.2.2006,mansaj,ženska,,,12,,,sladice, pecivo,
6129,Preprosti skutini štruklji,21.2.2006,Taia,ženska,60 minut,4,34,2,5.5.2010,sirove jedi,,
6133,Šamrole,22.2.2006,dalsi,ženska,,20 kom,52,8,8.11.2014,sladice, pecivo,
6135,Omaka bolognese,22.2.2006,piščanec,ženska,180 minut,6,20,1,27.2.2006,omake, prelivi,
6136,Kremne rezine,22.2.2006,Ognjič,ženska,,,53,10,20.1.2014,sladice, ostalo,
6140,Goveji zrezki v omaki,23.2.2006,sarabande,moški,,za 2 osebi,68,5,3.4.2016,mesne jedi, govedina,
6147,Piščančja rižota z veliko zelenjave,24.2.2006,piščanec,ženska,45 minut,2,16,1,27.2.2006,mesne jedi, perutnina,
62,Martinova gos ali raca,2.11.1999,Marinka,ženska,,,4,2,30.11.2012,mesne jedi, perutnina,
6213,Ruske kape  ,10.3.2006,Pitončica,spol ni določen oz. marsovec,4+ ur,"odvisna od velikosti kozarca, vsaj 30,40kom",75,24,8.11.2014,sladice, pecivo,
6221,Najboljši marmorni kolač,12.3.2006,teta torta,ženska,,,229,54,18.1.2016,sladice, pecivo,
6227,Polnjene paprike s krompirjem,13.3.2006,Bogomira,ženska,,4osebe,50,8,26.10.2014,zelenjavne jedi,,
6229,Skutini svaljki,14.3.2006,galja,ženska,, ,31,4,17.11.2011,ostale jedi,,
6251,Jogurtova strjenka,18.3.2006,kokos,ženska,240 minut,,52,5,4.4.2016,sladice, ostalo,
6258,Tzatziki,1.4.2006,shumnick,moški,,,22,1,23.6.2006,omake, hladne,
6265,Losos v smetanovi omaki,1.4.2006,shumnick,moški,,,16,2,13.2.2012,morska hrana, ribe,
6283,Špinačni narastek s feta sirom,22.3.2006,klavdija mustar,ženska,,6 kosov,28,5,20.9.2010,sirove jedi,,
6285,Carbonara špageti,22.3.2006,JOKL,ženska,,4,29,5,15.5.2013,testenine,,
6292,Ričet - kmečki,23.3.2006,Rožica,ženska,,,29,3,29.1.2016,enolončnice,,
6302,Panna cotta a la Mamamia,25.3.2006,mamamia,ženska,150 minut,za štir osebe,99,18,22.11.2015,sladice, ostalo,
6312,Malinine rezine,26.3.2006,Ognjič,ženska,,pekač cca 40 x 25 cm,63,16,15.1.2012,sladice, pecivo,
6320,Kokosovo - kakavova potica,27.3.2006,val,ženska,,,73,10,14.10.2014,sladice, potice,
6336,Mini princeske,30.3.2006,anagerzina,ženska,,pibližno 60 kosov,27,5,28.12.2009,sladice, ostalo,
6337,Schillerjeva torta,30.3.2006,teta torta,ženska,,,189,37,4.12.2014,sladice, torte,
6343,Kokosovo - orehove rezine,2.4.2006,kalcicl,ženska,,,5,3,16.1.2011,sladice, pecivo,
6347,Borovničeva pita,3.4.2006,Ella,ženska,,8 oseb,45,9,8.11.2014,sladice, pecivo,
6354,Genijalno testo za cvrenje,4.4.2006,teta torta,ženska,,,40,2,24.8.2007,ostale jedi,,
6359,Kokosova torta,10.4.2006,Riko,spol ni določen oz. marsovec,,Tortni model 24 cm,280,39,28.2.2015,sladice, torte,
6365,Breskvice,5.4.2006,peresce,ženska,,približno 30,26,21,18.9.2016,sladice, ostalo,
6371,"Žganci - krompirjevi, beli",6.4.2006,Scorpy,ženska,60 minut,4,59,4,31.1.2016,ostale jedi,,
6387,Šmorn (praženec),9.4.2006,Cukrčk,ženska,30 minut,,65,9,10.7.2014,sladice, palačinke,
6398,Jagodna rolada,11.4.2006,Taia,ženska,45 minut,,18,7,30.1.2011,sladice, torte,
6400,Mleta pečenka,11.4.2006,anamarija1,spol ni določen oz. marsovec,90 minut,6 oseb,31,6,23.7.2012,mesne jedi, sesekljano meso,
6405,Žarbo kocke,12.4.2006,stani,ženska,,,53,5,3.11.2009,sladice, pecivo,
6406,Pehtranova rezina,12.4.2006,stani,ženska,,,20,5,27.9.2015,sladice, pecivo,
6413,Dušeno sladko zelje,12.4.2006,val,ženska,75 minut,,42,3,6.12.2012,zelenjavne jedi,,
6415,Pašta fižol,13.4.2006,val,ženska,60 minut,4 osebe,47,6,5.9.2014,enolončnice,,
6419,Bezgov sirup,13.4.2006,mamazeljka,ženska,75 minut,5 - 6 l,158,3,9.11.2014,ozimnica, pijače,
6424,Kokosova salama (jajčka),14.4.2006,val,ženska,60 minut,,86,11,21.7.2014,sladice, piškoti,
6431,Munchmallow,15.4.2006,mamazeljka,ženska,45 minut,,3,3,19.4.2012,sladice, pecivo,
6439,Krhka pita za vsak okus,16.4.2006,val,ženska,60 minut,,149,20,12.2.2016,sladice, pecivo,
6440,Bučkin narastek s skuto,16.4.2006,klavdija mustar,ženska,,6 kosov,17,3,10.10.2007,zelenjavne jedi,,
6460,Slane palčke 1,19.4.2006,mamazeljka,ženska,30 minut,,31,5,1.6.2009,sladice, slano pecivo,
6467,Snežne kepe,20.4.2006,Lady_L,ženska,,,44,8,6.5.2012,sladice, ostalo,
6483,Jagodne sanje,23.4.2006,mamamia,ženska,,za velik pekač ,59,9,20.11.2013,sladice, pecivo,
6485,Kostanjeva torta,23.4.2006,Orange_1,moški,,,78,16,2.12.2015,sladice, torte,
6487,Telečja obara z žličniki,24.4.2006,val,ženska,60 minut,8 oseb,17,4,24.3.2013,mesne jedi, teletina,
6488,Jabolčni biskvit ,24.4.2006,mamazeljka,ženska,45 minut,,31,12,3.12.2013,sladice, pecivo,
6493,Ješprenjeva solata,25.4.2006,hope,ženska,,3,21,2,30.4.2015,solate,,
65,Musaka,2.10.2000,Marinka,ženska,,,88,7,26.3.2014,mesne jedi, sesekljano meso,
6523,Kokosovi kolački brez moke,30.4.2006,jasna1,spol ni določen oz. marsovec,90 minut,,62,11,30.9.2014,sladice, piškoti,
6540,Sirove mini štručke,3.5.2006,katti,ženska,,,25,5,22.1.2012,kruh,,
6549,Odlično testo za pizzo,5.5.2006,Blanchy,ženska,90 minut,dva pekača,314,46,8.3.2016,kruh,,
6562,Fižolova juha,8.5.2006,sarabande,moški,,za 4 osebe,27,3,6.2.2016,juhe in zakuhe, zelenjavne juhe,
6563,Rolada,8.5.2006,fleur,spol ni določen oz. marsovec,,približno 30 kosov,30,6,8.10.2014,sladice, ostalo,
6566,Zrezki v gobovi omaki,9.5.2006,cukerpeker,spol ni določen oz. marsovec,30 minut,za štiri osebe,49,5,28.2.2016,mesne jedi, perutnina,
6568,Masleni vaflji,9.5.2006,mala mare,ženska,,,35,3,21.4.2013,sladice, pecivo,
6576,Pita s skuto,11.5.2006,pegasti,ženska,60 minut,en klasičen pekač,24,6,21.10.2011,sladice, pecivo,
6580,Čokoladni liker,12.5.2006,mamazeljka,ženska,60 minut,,11,1,24.6.2010,napitki, alkoholni,
6591,Prebranec po moje,14.5.2006,anagerzina,ženska,,,11,4,12.4.2013,priloge, ostalo,
6598,Zelenjavni zavitek,22.5.2006,MissLady,ženska,,,73,9,21.4.2012,zelenjavne jedi,,
6599,Pizza muffini - nekvašeni,15.5.2006,KatkaD,ženska,30 minut,12 kom.,77,20,10.3.2014,kruh,,
6610,Zdrobovi žličniki,17.5.2006,kalcicl,ženska,,4 - 6 ljudi,42,2,7.5.2007,juhe in zakuhe, jušne zakuhe,
6614,Prazolio,22.5.2006,aki,ženska,90 minut,okrogel pekač premera 28 cm,141,10,17.11.2011,predjedi, tople,
6622,Gobice,21.5.2006,peresce,ženska,,,55,45,9.4.2016,sladice, piškoti,
6670,Polnjena francoska štruca,30.5.2006,renatana,ženska,60 minut,za 6-8 oseb,88,7,24.9.2015,predjedi, hladne,
6671,Enolončnica s hrenovkami,31.5.2006,Al1a,ženska,,za 6 jedcev,27,1,21.8.2008,enolončnice,,
6673,Sočno pecivo z zdrobom,31.5.2006,monro,ženska,,,10,3,7.11.2011,sladice, ostalo,
6682,Hrenovke v skutnem testu,2.6.2006,ursa40,ženska,,,72,10,11.2.2014,predjedi, hladne,
6707,Vipavski štruklji,7.6.2006,terlikar 1,ženska,,,21,2,19.10.2008,sladice, ostalo,
6712,Panji,8.6.2006,kača,ženska,,,134,11,6.1.2014,sladice, ostalo,
6716,Metin liker,8.6.2006,DUŠANKA,ženska,4+ ur,,17,1,3.6.2006,ozimnica, pijače,
6745,Rižev narastek z jabolki,12.6.2006,majdi,ženska,30 minut,,24,10,27.9.2016,sladice, ostalo,
6752,Parmigiana,13.6.2006,pppp,ženska,,pekač,27,3,7.12.2013,zelenjavne jedi,,
6755,Balzamični piščanec s pršutom,14.6.2006,Vendelina jr.,ženska,,za 3 osebe,53,4,2.6.2013,mesne jedi, perutnina,
6766,Mesne kroglice v paradižnikovi omaki- čufte,16.6.2006,dascha,ženska,,12 krogljic,41,5,2.3.2016,mesne jedi, mešano meso,
6780,Makov biskvit s kremo,20.6.2006,stasafrank,ženska,90 minut,pekač 25x35cm,95,18,20.1.2015,sladice, pecivo,
6783,Malinovo - jogurtova sanjsko fina torta,20.6.2006,boonkoo,ženska,90 minut,,150,62,17.8.2016,sladice, torte,
6801,Fižolova juha,24.6.2006,anja,ženska,,,42,1,11.6.2006,juhe in zakuhe, ostale juhe,
6814,Klobučki,26.6.2006,jasna47,ženska,,,42,19,21.11.2013,sladice, piškoti,
6827,Čokoladni muffini by Polly,29.6.2006,,,,za 12 kosov,72,18,6.7.2016,sladice, pecivo,
6828,Rižota z mletim mesom,29.6.2006,deklica iz kuhinje,ženska,,za 4 osebe,20,2,24.4.2012,mesne jedi, sesekljano meso,
683,Krostata,5.1.2001,marta,ženska,45 minut,,65,18,22.1.2016,sladice, pecivo,
6837,Češnjev štrudelj,30.6.2006,anagerzina,ženska,,2 zavitka,18,1,20.6.2006,sladice, ostalo,
6841,"Jagodna torta, ki vedno uspe",2.7.2006,muffin,ženska,,,22,11,8.5.2015,sladice, torte,
6842,Jabolčna pita z zdrobom,2.7.2006,kobra 1,ženska,45 minut,18 -20 kos,48,12,28.2.2016,sladice, pecivo,
6850,"Cimetove ""rolce"" (Kanelbullar)",3.7.2006,slovinkita,ženska,120 minut,,86,26,20.9.2015,sladice, pecivo,
6862,Krompirjeve kroglice s sirom in sezamom,6.7.2006,tamalaursa,ženska,,za 4 lačne jedce,37,4,12.12.2008,priloge, krompir,
6880,Jogurtovo poletno pecivo,10.7.2006,Klea,ženska,240 minut,Tortni model ali srednje velik pekač,121,22,14.5.2015,sladice, pecivo,
6894,Baklava ,13.7.2006,ursa40,ženska,,,59,5,11.7.2011,sladice, pecivo,
6897,Sladica s skuto in malinami,13.7.2006,galja,ženska,,,28,7,1.3.2010,sladice, ostalo,
6912,Kifeljčki s sirom,18.7.2006,dascha,ženska,,,30,5,10.3.2011,sladice, ostalo,
6943,Stročji fižol s korenčkom v omaki,29.7.2006,Balenka,ženska,,,51,13,18.5.2016,zelenjavne jedi,,
6971,Skutina torta z borovnicami in malinami,6.8.2006,sarabande,moški,,,24,5,22.12.2010,sladice, torte,
6986,Pšenične tortilje ala Veri,9.8.2006,Veri,ženska,,za 8 tortilj - za 4 osebe ali 2 lačna fanta,55,14,16.11.2014,eksotika, ostale dežele,
7002,Rafaelo rezine,14.8.2006,Klea,ženska,45 minut,Srednje velik pekač,20,4,17.5.2015,sladice, pecivo,
7006,Pehtranov zavitek,14.8.2006,katti,ženska,,2 zavitka,11,9,24.6.2016,sladice, ostalo,
7021,Kremast sladoled,18.8.2006,DUŠANKA,ženska,15 minut,,44,3,23.7.2008,sladice, sladoledi,
7030,Vampi - mamini,21.8.2006,Danijela-6,spol ni določen oz. marsovec,,,14,2,22.7.2009,mesne jedi, notranji deli,
7050,Tiramisu,24.8.2006,anagerzina,ženska,,,49,10,13.3.2014,sladice, torte,
7062,Namaz iz paprike in gorčice ,26.8.2006,aki,ženska,120 minut,4 kozarci od kumar  720ml,74,8,26.9.2015,ozimnica, slani shranki,
7089,Polpeti - navadni,30.8.2006,Bernarda85,ženska,,4 osebe,22,1,18.4.2007,mesne jedi, ostalo,
7091,Bela pita,31.8.2006,tasau,ženska,45 minut,,17,4,2.8.2014,sladice, pecivo,
7092,Moto piškoti,31.8.2006,tasau,ženska,60 minut,,57,19,25.12.2015,sladice, piškoti,
7098,Kvašeni slani rogljički,1.9.2006,val,ženska,60 minut,,25,5,20.6.2016,sladice, slano pecivo,
7116,Bela pita,5.9.2006,Valerci,ženska,60 minut,,53,12,7.5.2012,sladice, pecivo,
7125,Biskvitno pecivo s slivami,7.9.2006,bojanam,ženska,,srednje velik pekač,53,13,19.4.2015,sladice, pecivo,
7127,Ovsene ploščice,7.9.2006,živica,ženska,60 minut,pekač iz pečice (cca. 16 ploščic),61,12,14.12.2014,sladice, piškoti,
7129,Ruske kape,7.9.2006,klavdijaF,spol ni določen oz. marsovec,,,17,11,5.1.2015,sladice, piškoti,
7152,Pečen krompir (roast potatoes),11.9.2006,Sweetie,ženska,,,90,11,12.2.2016,priloge, krompir,
7167,Vložena pečena paprika,4.9.2006,val,ženska,180 minut,,54,6,13.10.2013,ozimnica, slani shranki,
7171,Srbska solata ge. Marjetke,15.9.2006,veverica,ženska,90 minut,cca. 6 l kozarcev,45,1,3.9.2006,ozimnica, slani shranki,
7198,Slivova pita,20.9.2006,Tashika,spol ni določen oz. marsovec,,,21,14,5.1.2016,sladice, ostalo,
7199,Polnjena paprika na klasičen način,20.9.2006,Atina,ženska,180 minut,8 - 10 paprik,56,6,24.9.2013,mesne jedi, mešano meso,
7200,Kinder paradiso,20.9.2006,šjorca,ženska,45 minut,1 velik pekač,70,7,2.5.2015,sladice, pecivo,
7215,Medvedove šape,24.9.2006,gerberaa,ženska,,čez 100 piškotov,31,5,27.9.2014,sladice, piškoti,
7219,Rumove kocke,25.9.2006,breskev,ženska,60 minut,35 kock,25,3,6.1.2009,sladice, pecivo,
7239,Bograč po receptu moje mame,29.9.2006,lakom-lačen,ženska,,,3,1,2.10.2006,mesne jedi, mešano meso,
7249,Figova marmelada,1.10.2006,anja,ženska,,,31,1,16.10.2006,ozimnica, sladki shranki,
7273,Jaffa kocke,6.10.2006,matilda,ženska,90 minut,Pekač 36 x 20 cm,24,8,28.11.2014,sladice, pecivo,
7276,Tople kumare s krompirjem,6.10.2006,Danijela-6,spol ni določen oz. marsovec,,,41,3,27.8.2010,zelenjavne jedi,,
7279,Pečena polenta,6.10.2006,Bogomira,ženska,,,4,2,3.1.2015,priloge, ostalo,
7286,Slane štručke (slanci),8.10.2006,Majuska,ženska,,10 - 12 kosov,37,13,20.11.2012,kruh,,
731,Jota,19.1.2001,,,,,41,2,10.4.2008,enolončnice,,
743,Jabolčna pita,2.2.2001,marta,ženska,,,16,5,30.11.2015,sladice, pecivo,
756,Ričet,7.2.2001,Marinka,ženska,,4 do 6 oseb,8,2,10.6.2009,enolončnice,,
763,Prežganka,8.2.2001,Marinka,ženska,,4 do 5 oseb,11,2,26.1.2016,juhe in zakuhe, ostale juhe,
783,Marmeladni žepki,8.2.2001,Matejci,ženska,,,26,3,12.12.2014,sladice, piškoti,
8085,Lignji po egejsko,9.10.2006,mamamia,ženska,,za dve osebi,50,3,26.5.2014,morska hrana, ostalo,
8091,Ajvar,10.10.2006,Sweetie,ženska,90 minut,,16,2,25.8.2014,ozimnica, slani shranki,
8092,Vodeni žličniki,10.10.2006,ursula.s,spol ni določen oz. marsovec,,,30,1,18.7.2007,priloge, ostalo,
8098,Slivova marmelada a la Gerberaa,11.10.2006,gerberaa,ženska,,,14,2,31.8.2009,ozimnica, sladki shranki,
8100,Skutino pecivo za požrešne sosede,12.10.2006,šjorca,ženska,,,299,59,17.4.2016,sladice, pecivo,
8103,Čokoladno - kokosova torta z bananami,12.10.2006,anagerzina,ženska,,,34,17,21.6.2015,sladice, torte,
8111,Španski vetrci - pence,14.10.2006,ursula.s,spol ni določen oz. marsovec,,,27,9,27.6.2016,sladice, piškoti,
8122,"Gratinirane testenine s špinačo, pršutom in skuto",15.10.2006,klavdija mustar,ženska,,6 kosov,19,1,29.9.2006,testenine,,
8139,"Višnjeva torta ""črni gozdiček""",18.10.2006,Karmelinca,spol ni določen oz. marsovec,,,90,57,6.9.2016,sladice, torte,
8142,Babičina marelična marmelada,18.10.2006,Miškolina,ženska,,,33,5,24.8.2015,ozimnica, sladki shranki,
8160,Sataraš,22.10.2006,Atina,ženska,30 minut,,34,9,6.7.2015,zelenjavne jedi,,
8164,Gobova omaka na moj način,22.10.2006,titta,ženska,,,42,7,28.4.2016,gobje jedi,,
8168,Mini kokosove rezine,23.10.2006,miia,ženska,,,30,6,28.10.2012,sladice, pecivo,
8171,Zrezki v naravni gobovi omaki,24.10.2006,Bernarda85,ženska,,4 osebe,32,2,25.1.2011,mesne jedi, svinjina,
8177,Fižol v pečici,25.10.2006,BogoT,moški,,2 zeeelo lačni osebi,21,2,31.10.2006,enolončnice,,
8186,Torta Sacher,27.10.2006,mamamia,ženska,,za 12 kosov,53,7,14.11.2011,sladice, torte,
8194,Chilli con carne,28.10.2006,MAJA 007,spol ni določen oz. marsovec,,za 4 osebe,67,13,28.4.2016,eksotika, ostale dežele,
8208,Dukati - Cekini,31.10.2006,val,ženska,120 minut,,54,16,9.5.2011,sladice, piškoti,
8221,Jabolčna marmelada z medom,3.11.2006,katti,ženska,45 minut,4 kozarčki,28,1,26.10.2006,ozimnica, sladki shranki,
8226,Vložene paprike,5.11.2006,Bernarda85,ženska,,9 - 10 kozarcev,15,3,8.9.2013,ozimnica, slani shranki,
8228,Linški kokosovi piškoti,5.11.2006,DUŠANKA,ženska,120 minut,,27,13,1.1.2016,sladice, piškoti,
8244,Super domača začimbna mešanica,9.11.2006,inkubaterica,spol ni določen oz. marsovec,,,24,2,17.9.2010,zelenjavne jedi,,
8255,Boranija II (stročji fižol),11.11.2006,JOKL,ženska,,,21,3,4.3.2013,zelenjavne jedi,,
826,"Cesarski praženec, šmoren",9.2.2001,Marinka,ženska,,,48,3,16.7.2012,jajčne jedi, omlete,
8284,Dušeno rdeče zelje,17.11.2006,val,ženska,30 minut,,26,1,25.11.2006,priloge, ostalo,
8291,Čokoladno - orehove lunice,20.11.2006,anja27,ženska,,cca. 35 piškotov,48,10,17.6.2012,sladice, piškoti,
8293,Gibanica na hitro,20.11.2006,renata.zagmajster@kabelnet.net,ženska,,,29,2,10.5.2007,sladice, pecivo,
8308,Božično - novoletno pecivo,28.11.2006,mamamia,ženska,,za vso družino in prijatelje,38,26,28.12.2015,sladice, piškoti,
8336,Martinova pojedina,25.12.2006,dascha,ženska,,,28,5,17.11.2012,mesne jedi, ostalo,
8340,Muffini iz pirine moke,30.11.2006,DUŠANKA,ženska,45 minut,Petrina kuhinja,11,4,27.2.2014,sladice, pecivo,
8350,Lena baba,2.12.2006,Marna,ženska,45 minut,,22,1,9.12.2008,sladice, ostalo,
8357,Rozen torta - malo drugače,3.12.2006,Pitončica,spol ni določen oz. marsovec,4+ ur,,154,23,24.9.2016,sladice, pecivo,
8381,Parkeljni,8.12.2006,katti,ženska,,,55,27,17.12.2014,sladice, ostalo,
8386,Črno - bele spirale,8.12.2006,tasau,ženska,30 minut,,19,4,11.4.2013,sladice, piškoti,
8389,Čokoladne rezine s kislo smetano,9.12.2006,jelcy,ženska,,,8,2,11.5.2014,sladice, pecivo,
8403,Piščanec na grški način,12.12.2006,boonkoo,ženska,120 minut,4,28,5,8.4.2013,mesne jedi, perutnina,
