id,naslov,objava,avtor,spol,priprava,kolicina,stmnenj,stfoto,zadnjafoto,kategorija,podkategorija,zdravajed,letofoto,letoobjave,idavtorja
5890,Ponarejeni rženi hlebčki,21.12.2005,"{'id': 'mt0hknlq8uuvanxc', 'avtor': 'Marjetka cvetka'}",ženska,60,,53,21,22.8.2014,, piškoti,0,2014,2005,mt0hknlq8uuvanxc
14036,Sočna čokoladna torta,4.8.2010,"{'id': 'Janca_Pomaranca', 'avtor': '3.14jana'}",ženska,90,tortni pekač premera 28 cm,37,12,12.1.2015,, torte,0,2015,2010,Janca_Pomaranca
5383,Puranji zrezki v mandljevi omaki,14.9.2005,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,,za 4 osebe,31,7,16.7.2011,, perutnina,0,2011,2005,sarabande
14600,Špageti bolognese,2.1.2011,"{'id': 'anastassya', 'avtor': 'anastassya'}",ženska,45,,13,1,2.1.2011,,,0,2011,2011,anastassya
10196,Polnjene bučke,1.7.2007,"{'id': 'misslady', 'avtor': 'MissLady'}",ženska,60,2 osebi,19,3,30.6.2011,, tople,0,2011,2007,misslady
2262,Blazinice s kislo smetano,18.12.2002,"{'id': 'kreich', 'avtor': 'kreich'}",ženska,,,29,8,11.2.2014,, piškoti,0,2014,2002,kreich
6598,Zelenjavni zavitek,22.5.2006,"{'id': 'misslady', 'avtor': 'MissLady'}",ženska,,,73,9,21.4.2012,,,0,2012,2006,misslady
11922,Kislo zelje,21.11.2008,"{'id': 'bojci28', 'avtor': 'bojci28'}",moški,90,,11,1,2.12.2008,,,0,2008,2008,bojci28
11,Čebulna juha,4.9.2000,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,32,4,22.9.2014,, zelenjavne juhe,0,2014,2000,marinka
5865,Skutni štruklji brez testa,15.12.2005,"{'id': 'anagerzina', 'avtor': 'anagerzina'}",ženska,,,33,11,14.6.2012,, ostalo,0,2012,2005,anagerzina
10918,"Muffini z jabolki, cimetom in rozinami",9.1.2008,"{'id': 'tinkerbell', 'avtor': 'Tinkerbell'}",ženska,45,,26,3,8.10.2015,, pecivo,0,2015,2008,tinkerbell
5114,Schwarzwaldska torta,27.6.2005,"{'id': '_zala_', 'avtor': '_ZALA_'}",spol ni določen oz. marsovec,,16 kosov,66,18,30.5.2014,, torte,0,2014,2005,_zala_
11519,"Kruh, narejen s solno kvasno emulzijo",7.7.2008,"{'id': 'darjuska', 'avtor': 'darjuška'}",ženska,120,1 kilogramski hlebček ,73,17,28.1.2014,,,0,2014,2008,darjuska
4907,Pohorski lonec,16.4.2005,"{'id': 'zima', 'avtor': 'zima'}",ženska,,,11,1,24.1.2013,,,0,2013,2005,zima
5138,Skutna torta - preprosta in osvežilna,7.7.2005,"{'id': 'reby', 'avtor': 'Reby'}",ženska,,,13,12,23.7.2013,, torte,0,2013,2005,reby
12882,Češnjev Clafouti,24.8.2009,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,45,28 cm pekač,27,13,18.6.2014,, ostalo,0,2014,2009,vanja_v_zda
6467,Snežne kepe,20.4.2006,"{'id': 'lady_l', 'avtor': 'Lady_L'}",ženska,,,44,8,6.5.2012,, ostalo,0,2012,2006,lady_l
6568,Masleni vaflji,9.5.2006,"{'id': 'rk8hsl451dgej5hg', 'avtor': 'mala mare'}",ženska,,,35,3,21.4.2013,, pecivo,0,2013,2006,rk8hsl451dgej5hg
3635,Štruklji na enostaven način,28.4.2004,"{'id': '631141', 'avtor': '631141'}",ženska,,,67,3,13.3.2012,,,0,2012,2004,631141
9949,Skutini cmoki,5.4.2007,"{'id': 'wv7xc5m2yhmgybs1', 'avtor': 'Veronika :)'}",ženska,45,4 osebe,12,2,9.4.2012,, cmoki,0,2012,2007,wv7xc5m2yhmgybs1
9738,Jaffa biskvit 2,19.2.2007,"{'id': 'nana1', 'avtor': 'nana1'}",ženska,,,33,2,25.2.2010,, pecivo,0,2010,2007,nana1
10078,"Atomski ""štrudl""",17.5.2007,"{'id': 'lidia', 'avtor': 'lidia'}",ženska,75,,74,7,3.8.2011,, pecivo,0,2011,2007,lidia
3094,Skutine palačinke,4.1.2004,"{'id': 'bucka', 'avtor': 'BUCKA'}",moški,,za 5 oseb,19,4,5.11.2014,, palačinke,0,2014,2004,bucka
1522,Panettone,4.12.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,120,10,43,6,30.12.2011,, pecivo,0,2011,2001,marta
10393,Testeninska solata,30.8.2007,"{'id': 'darjuska', 'avtor': 'darjuška'}",ženska,15,,3,1,28.8.2007,,,0,2007,2007,darjuska
2662,Vanilijeva krema z jagodami,10.6.2003,"{'id': 'dalsi', 'avtor': 'dalsi'}",ženska,,6,43,11,13.10.2016,, ostalo,0,2016,2003,dalsi
17452,Prosena kaša z jabolki,28.7.2012,"{'id': 'lona', 'avtor': 'LoNa'}",ženska,75,Za 2 osebi,4,3,22.12.2015,, ostalo,0,2015,2012,lona
15872,Božanski segedin,28.10.2011,"{'id': 'kikerada', 'avtor': 'kikerada'}",ženska,120,4 osebe,14,3,25.10.2011,, svinjina,0,2011,2011,kikerada
115,Kruhovi cmoki,13.10.1998,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,10,4,9.2.2011,, cmoki,0,2011,1998,marinka
1449,Linški piškoti,18.11.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,,14,7,25.12.2015,, piškoti,0,2015,2001,marta
2916,Piškoti iz ovsenih kosmičev,6.10.2003,"{'id': 'milojka', 'avtor': 'Milojka'}",ženska,,,40,9,19.2.2014,, piškoti,0,2014,2003,milojka
2675,Pijana nevesta,16.6.2003,"{'id': '4oby0vc980pztdq2', 'avtor': 'Zara-Marisa'}",ženska,,,17,4,22.6.2014,, ostalo,0,2014,2003,4oby0vc980pztdq2
12243,Čokoladna torta za čokoholike,4.2.2009,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,90,25 cm tortni model,50,16,24.9.2016,, torte,0,2016,2009,vanja_v_zda
7219,Rumove kocke,25.9.2006,"{'id': 'breskev', 'avtor': 'breskev'}",ženska,60,35 kock,25,3,6.1.2009,, pecivo,0,2009,2006,breskev
4597,Dober tunin namaz,2.2.2005,"{'id': 'nalin', 'avtor': 'nalin'}",ženska,15,4 osebe,6,,,, hladne,0,,2005,nalin
11810,Dežnikarice v omaki,11.10.2008,"{'id': 'sweets', 'avtor': 'sweets'}",ženska,30,,46,2,9.11.2008,,,0,2008,2008,sweets
5707,Potičke,9.11.2005,"{'id': 'pia4', 'avtor': 'pia4'}",ženska,,,26,6,25.12.2015,, potice,0,2015,2005,pia4
5712,Marmorni kolač,11.11.2005,"{'id': 'ushergirl', 'avtor': 'ushergirl'}",ženska,,,13,4,4.10.2016,, pecivo,0,2016,2005,ushergirl
13787,Kitajska kislo pekoča juha,10.5.2010,"{'id': 'sonic', 'avtor': 'sonic'}",moški,90,4 osebe,21,5,5.1.2016,, Kitajska,0,2016,2010,sonic
15606,Paradižnikova omaka z zelenjavo,17.8.2011,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,120,5 manjših kozarcev,36,3,1.9.2012,, slani shranki,0,2012,2011,Rozmarincek
19063,"Božični (velikonočni, praznični) venec ali  torta "" Angelica """,29.11.2013,"{'id': 'lucka52', 'avtor': 'lucka52'}",ženska,180,,58,20,1.1.2014,, pecivo,0,2014,2013,lucka52
3721,Ocvrti kaneloni s šunko in sirom,2.6.2004,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,45,10 kosov,41,6,11.10.2014,, ostalo,0,2014,2004,majdi
20339,Piškotna torta z Nutello,12.4.2015,"{'id': 'midvakuhava', 'avtor': 'midvakuhava'}",spol ni določen oz. marsovec,60,,25,5,8.3.2016,, torte,0,2016,2015,midvakuhava
6912,Kifeljčki s sirom,18.7.2006,"{'id': 'dascha', 'avtor': 'dascha'}",ženska,,,30,5,10.3.2011,, ostalo,0,2011,2006,dascha
19352,Irish cream - vanilijevo - mascarpone rezine,6.2.2014,"{'id': 'qh5rsw3geih1jezd', 'avtor': 'Angel Eyes'}",ženska,30,"Za pekač 30x25cm, cca 12 rezin",18,4,9.6.2014,, pecivo,0,2014,2014,qh5rsw3geih1jezd
16897,Rižota,2.4.2012,"{'id': 'zes5ana', 'avtor': 'zes5ana'}",ženska,45,za 3 osebe,24,1,2.4.2012,, perutnina,0,2012,2012,zes5ana
2540,Carski praženec v pečici,12.4.2003,"{'id': 'elaphus', 'avtor': 'elaphus'}",ženska,,,27,1,22.7.2008,, ostalo,0,2008,2003,elaphus
4599,Krompiruša (krompirjev štrudel),2.2.2005,"{'id': 'bgajo', 'avtor': 'bgajo'}",moški,45,4,41,1,8.2.2009,,,0,2009,2005,bgajo
6112,Preprost biskvit,17.2.2006,"{'id': 'mansaj', 'avtor': 'mansaj'}",ženska,,,12,,,, pecivo,0,,2006,mansaj
18051,Pisana pogača,15.1.2013,"{'id': 'ml9ze7w0sxb5f4k1', 'avtor': 'mateja.vidic'}",ženska,75,,32,15,30.3.2014,,,0,2014,2013,ml9ze7w0sxb5f4k1
10127,Fruc rezine,6.6.2007,"{'id': 'juditat', 'avtor': 'juditat'}",ženska,60,,29,7,25.7.2015,, pecivo,0,2015,2007,juditat
13886,Lahka kremna torta z bananami,15.6.2010,"{'id': 'ub7w73aoeey1bujy', 'avtor': 'katka lopatka'}",spol ni določen oz. marsovec,75,8 kosov,16,5,10.10.2011,, torte,0,2011,2010,ub7w73aoeey1bujy
7249,Figova marmelada,1.10.2006,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,31,1,16.10.2006,, sladki shranki,0,2006,2006,anja
6227,Polnjene paprike s krompirjem,13.3.2006,"{'id': 'bogomira', 'avtor': 'Bogomira'}",ženska,,4osebe,50,8,26.10.2014,,,0,2014,2006,bogomira
3679,Topli sendviči malce drugače,14.5.2004,"{'id': 'elaphus', 'avtor': 'elaphus'}",ženska,,,29,1,6.10.2008,,,0,2008,2004,elaphus
2972,Blitva s krompirjem,11.11.2003,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,22,2,23.7.2012,,,0,2012,2003,riko
9404,Lignji iz pečice,20.12.2006,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,za 4 osebe,29,6,16.7.2011,, ostalo,0,2011,2006,riko
1518,Metrsko pecivo,29.11.2001,"{'id': 'megi', 'avtor': 'megi'}",ženska,,caa 40 rezin,19,13,24.11.2011,, pecivo,0,2011,2001,megi
13889,Beli hlebčki,18.6.2010,"{'id': 'migla', 'avtor': 'Migla'}",ženska,90,,36,8,30.1.2014,,,0,2014,2010,migla
13149,Jabolčna torta - zelo dobra,4.11.2009,"{'id': None, 'avtor': None}",,90,za 6 oseb,18,4,11.2.2014,, torte,0,2014,2009,
4790,Tiramisu brez jajc,13.3.2005,"{'id': 'andreia', 'avtor': 'Andreia'}",ženska,,10 porcij,26,2,28.8.2014,, ostalo,0,2014,2005,andreia
6493,Ješprenjeva solata,25.4.2006,"{'id': 'hope', 'avtor': 'hope'}",ženska,,3,21,2,30.4.2015,,,0,2015,2006,hope
14939,Pašta-fižol po receptu none Marije,29.3.2011,"{'id': 'KuharicaStoja', 'avtor': 'KuharicaStoja'}",ženska,75,,3,2,16.3.2011,,,0,2011,2011,KuharicaStoja
6136,Kremne rezine,22.2.2006,"{'id': 'Ognjic', 'avtor': 'Ognjič'}",ženska,,,53,10,20.1.2014,, ostalo,0,2014,2006,Ognjic
8336,Martinova pojedina,25.12.2006,"{'id': 'dascha', 'avtor': 'dascha'}",ženska,,,28,5,17.11.2012,, ostalo,0,2012,2006,dascha
12707,Bučkerelice,17.6.2009,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,45,4 čolnički,73,13,16.11.2011,,,0,2011,2009,Rozmarincek
13185,Marelični cmoki iz skutnega testa,13.11.2009,"{'id': 'strastna', 'avtor': 'strastna'}",ženska,60,Za 4 osebe,11,4,22.10.2011,, ostalo,0,2011,2009,strastna
14381,Kokosove kremne rezine,6.11.2010,"{'id': 'izletnica', 'avtor': 'Slavica 52'}",ženska,75,,21,2,29.3.2013,, kreme za torte in peciva,0,2013,2010,izletnica
13583,"Kruh, ki vedno uspe",9.3.2010,"{'id': 'grumova', 'avtor': 'grumova'}",ženska,60,,30,5,17.11.2013,,,0,2013,2010,grumova
5919,Črno - beli piškoti,5.1.2006,"{'id': 'mufin', 'avtor': 'mufin'}",ženska,,50,45,13,30.11.2015,, piškoti,0,2015,2006,mufin
3912,Pita iz bučk,6.8.2004,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,36,8,8.7.2013,, pecivo,0,2013,2004,anja
5412,Nadevani lignji,20.9.2005,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,120,,43,6,2.5.2015,, ostalo,0,2015,2005,dgf4zn05uk5htvs4
14972,Poletna osvežitev,5.4.2011,"{'id': 'tameeeq', 'avtor': 'Tameeeq'}",ženska,60,,14,7,12.6.2012,, ostalo,0,2012,2011,tameeeq
7198,Slivova pita,20.9.2006,"{'id': 'tashika', 'avtor': 'Tashika'}",spol ni določen oz. marsovec,,,21,14,5.1.2016,, ostalo,0,2016,2006,tashika
10150,Malinovi polnozrnati zalogajčki,14.6.2007,"{'id': 'anja27', 'avtor': 'anja27'}",ženska,45,30 piškotov,61,16,16.11.2014,, piškoti,0,2014,2007,anja27
16298,Rebrca po ameriško,28.12.2011,"{'id': 'Lepa_Vida', 'avtor': 'Lepa_Vida'}",ženska,120,4,15,3,15.11.2012,, svinjina,0,2012,2011,Lepa_Vida
1502,Ajdova kaša s šampinjoni,27.11.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,4,24,2,4.5.2014,,,0,2014,2001,marta
3253,Pecivo s kislo smetano,17.2.2004,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,,,22,4,8.1.2009,, ostalo,0,2009,2004,majdi
2445,Belokranjska pogača,11.3.2003,"{'id': 'elaphus', 'avtor': 'elaphus'}",ženska,45,,40,8,21.7.2014,,,0,2014,2003,elaphus
12377,Šamrole - prave,7.3.2009,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,120,cca 20kom,39,9,14.5.2012,, ostalo,0,2012,2009,btw7a10tzi3fuawl
3285,Sadne košarice,23.2.2004,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,,,38,19,20.6.2016,, piškoti,0,2016,2004,majdi
16257,Zasnežene skalce,21.12.2011,"{'id': 'ledenka_', 'avtor': 'ledenka_'}",ženska,75,do 30 piškotov,22,4,8.5.2012,, piškoti,0,2012,2011,ledenka_
9595,Gratinirana cvetača,23.1.2007,"{'id': 'bernarda85', 'avtor': 'Bernarda85'}",ženska,45,4 osebe,21,6,6.8.2013,, ostalo,0,2013,2007,bernarda85
3842,Jabolčni zavitek,16.7.2004,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,15,8,30.3.2015,, ostalo,0,2015,2004,riko
10645,Enostaven atomski štrudelj,4.11.2007,"{'id': 'ivona', 'avtor': 'ivona'}",ženska,60,,12,3,6.10.2013,, pecivo,0,2013,2007,ivona
12915,Damini poljubi (Baci di dama) malo drugače,3.9.2009,"{'id': 'lucka52', 'avtor': 'lucka52'}",ženska,30,,82,13,4.4.2016,, piškoti,0,2016,2009,lucka52
406,Skutin kolač z marelicami,15.5.2000,"{'id': 'nadine', 'avtor': 'Nadine'}",ženska,60,,34,5,1.10.2015,, pecivo,0,2015,2000,nadine
10275,Rafaelo kocke,1.8.2007,"{'id': 'anja89', 'avtor': 'anja89'}",ženska,75,,12,2,22.11.2015,, pecivo,0,2015,2007,anja89
8350,Lena baba,2.12.2006,"{'id': 'marna', 'avtor': 'Marna'}",ženska,45,,22,1,9.12.2008,, ostalo,0,2008,2006,marna
12955,Paprikin namaz,15.9.2009,"{'id': 'sweets', 'avtor': 'sweets'}",ženska,180,"6 do 7, 700 g kozarcev",11,3,8.9.2013,, ostalo,0,2013,2009,sweets
2013,Cookiji,9.9.2002,"{'id': 'morska__deklica', 'avtor': 'Morska deklica'}",ženska,,,96,14,26.1.2016,, piškoti,0,2016,2002,morska__deklica
13,Goveja juha,16.6.1998,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,40,4,27.3.2016,, mesne,0,2016,1998,marinka
418,Panna Cotta,16.11.2000,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,34,5,26.6.2013,, pudingi,0,2013,2000,marinka
6406,Pehtranova rezina,12.4.2006,"{'id': 'stani', 'avtor': 'stani'}",ženska,,,20,5,27.9.2015,, pecivo,0,2015,2006,stani
6440,Bučkin narastek s skuto,16.4.2006,"{'id': 'ogtze60n3kv66hw4', 'avtor': 'klavdija mustar'}",ženska,,6 kosov,17,3,10.10.2007,,,0,2007,2006,ogtze60n3kv66hw4
8122,"Gratinirane testenine s špinačo, pršutom in skuto",15.10.2006,"{'id': 'ogtze60n3kv66hw4', 'avtor': 'klavdija mustar'}",ženska,,6 kosov,19,1,29.9.2006,,,0,2006,2006,ogtze60n3kv66hw4
6312,Malinine rezine,26.3.2006,"{'id': 'Ognjic', 'avtor': 'Ognjič'}",ženska,,pekač cca 40 x 25 cm,63,16,15.1.2012,, pecivo,0,2012,2006,Ognjic
2561,Ace rezine,22.4.2003,"{'id': 'val330int', 'avtor': 'val330int'}",spol ni določen oz. marsovec,,,15,6,25.1.2015,, pecivo,0,2015,2003,val330int
15909,Dober krompir iz pečice,5.11.2011,"{'id': 'Sandra_a', 'avtor': 'Sandra_a'}",ženska,90,,18,4,17.11.2011,,,0,2011,2011,Sandra_a
12211,Kvinoja,27.1.2009,"{'id': 'linolina', 'avtor': 'linolina'}",ženska,30,za 2 osebi,17,4,17.11.2013,, ostalo,0,2013,2009,linolina
9855,Čokoladna torta Rok,19.3.2007,"{'id': 'katkad', 'avtor': 'KatkaD'}",ženska,60,16 kosov,32,9,15.7.2013,, torte,0,2013,2007,katkad
3059,Goveji trakovi v omaki,24.12.2003,"{'id': 'pinki', 'avtor': 'pinki'}",moški,,4,30,3,21.2.2011,, govedina,0,2011,2003,pinki
7098,Kvašeni slani rogljički,1.9.2006,"{'id': 'val', 'avtor': 'val'}",ženska,60,,25,5,20.6.2016,, slano pecivo,0,2016,2006,val
11819,Antilska temna torta,13.10.2008,"{'id': 'wqym8imww6t0otbi', 'avtor': 'Vendelina jr.'}",ženska,300,,35,5,27.1.2015,, torte,0,2015,2008,wqym8imww6t0otbi
6862,Krompirjeve kroglice s sirom in sezamom,6.7.2006,"{'id': 'tamalaursa', 'avtor': 'tamalaursa'}",ženska,,za 4 lačne jedce,37,4,12.12.2008,, krompir,0,2008,2006,tamalaursa
4290,Kremšnite,9.11.2004,"{'id': 'nia', 'avtor': 'NIA'}",spol ni določen oz. marsovec,,,38,5,26.4.2010,, ostalo,0,2010,2004,nia
9988,Spomladansko pecivo,21.4.2007,"{'id': 'nemo', 'avtor': 'nemo'}",ženska,75,,20,1,20.4.2007,, pecivo,0,2007,2007,nemo
11037,Kokosova bajadera,4.2.2008,"{'id': 'kristinag', 'avtor': 'KristinaG'}",ženska,60,,17,7,23.9.2012,, pecivo,0,2012,2008,kristinag
17266,Bučne kocke,9.6.2012,"{'id': 'Vrtejbenka', 'avtor': 'Vrtejbenka'}",ženska,60,za fajn druščino ob žaru,20,8,27.5.2015,,,0,2015,2012,Vrtejbenka
4723,Brokolijeva kremna juha,1.3.2005,"{'id': 'ddarinka', 'avtor': 'ddarinka'}",ženska,,,40,4,29.8.2015,, zelenjavne juhe,0,2015,2005,ddarinka
1728,Bananin marmorni kolač,27.2.2002,"{'id': 'tiuba', 'avtor': 'TIUBA'}",ženska,,za 12 malo večjih kosov,31,9,17.8.2011,, pecivo,0,2011,2002,tiuba
6755,Balzamični piščanec s pršutom,14.6.2006,"{'id': 'wqym8imww6t0otbi', 'avtor': 'Vendelina jr.'}",ženska,,za 3 osebe,53,4,2.6.2013,, perutnina,0,2013,2006,wqym8imww6t0otbi
2872,Ketchup za pizzo,17.9.2003,"{'id': 'cw3eg6nt3t8py29f', 'avtor': 'dj'}",ženska,240,,21,2,8.9.2007,, slani shranki,0,2007,2003,cw3eg6nt3t8py29f
5351,Sadna torta,7.9.2005,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,90,,38,7,26.2.2009,, torte,0,2009,2005,dgf4zn05uk5htvs4
7091,Bela pita,31.8.2006,"{'id': 'tasau', 'avtor': 'tasau'}",ženska,45,,17,4,2.8.2014,, pecivo,0,2014,2006,tasau
10104,Svež češnjev biskvit,26.5.2007,"{'id': 'gooffy', 'avtor': 'gooffy'}",moški,30,standarden pekač,19,4,20.6.2016,, pecivo,0,2016,2007,gooffy
11380,Bela tropska torta,28.4.2008,"{'id': 'wqym8imww6t0otbi', 'avtor': 'Vendelina jr.'}",ženska,300,,129,15,15.12.2012,, torte,0,2012,2008,wqym8imww6t0otbi
5702,Žličniki,6.11.2005,"{'id': 'ogtze60n3kv66hw4', 'avtor': 'klavdija mustar'}",ženska,,3-4 osebe,25,1,4.9.2007,, ostalo,0,2007,2005,ogtze60n3kv66hw4
7286,Slane štručke (slanci),8.10.2006,"{'id': 'majuska', 'avtor': 'Majuska'}",ženska,,10 - 12 kosov,37,13,20.11.2012,,,0,2012,2006,majuska
14662,Snežaki,16.1.2011,"{'id': 'ssilva', 'avtor': 'ssilva'}",ženska,120,8 kosov,27,9,8.3.2013,, pecivo,0,2013,2011,ssilva
11111,Kobariški štruklji ( po receptu  mame Pepce ),25.2.2008,"{'id': 'lucka52', 'avtor': 'lucka52'}",ženska,120,odvisno od velikosti strukljev,45,10,5.3.2012,, ostalo,0,2012,2008,lucka52
13163,"Polžki, polnjeni s sirom",6.11.2009,"{'id': 'migla', 'avtor': 'Migla'}",ženska,90,za več oseb,19,4,28.10.2009,,,0,2009,2009,migla
9622,Meso v pečici malo drugače,28.1.2007,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,75,4 osebe,21,3,20.12.2008,, svinjina,0,2008,2007,Rozmarincek
10708,Smetanove rezine z orehi,20.11.2007,"{'id': 'pesnica', 'avtor': 'Pesnica'}",ženska,60,,40,8,24.1.2013,, pecivo,0,2013,2007,pesnica
12177,Ameriška jabolčna pita,20.1.2009,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,90,6 do 8 oseb,50,9,4.6.2014,, pecivo,0,2014,2009,vanja_v_zda
1503,Domači prijatelj,27.11.2001,"{'id': 'hali', 'avtor': 'HALI'}",ženska,,,9,2,19.8.2010,, piškoti,0,2010,2001,hali
3024,Cimetove zvezde,10.12.2003,"{'id': 'natkas', 'avtor': 'natkas'}",spol ni določen oz. marsovec,,70 zvezd,66,17,15.1.2009,, piškoti,0,2009,2003,natkas
2922,Piščanec s krompirjem,7.10.2003,"{'id': 'janja', 'avtor': 'Janja'}",ženska,60,4 osebe,46,2,15.1.2008,, perutnina,0,2008,2003,janja
5565,Čoko - koko muffini,11.10.2005,"{'id': 'jade', 'avtor': 'jade'}",ženska,60,24 muffinov,32,13,9.6.2015,, pecivo,0,2015,2005,jade
5752,Hitra lazanja,22.11.2005,"{'id': 'goranka', 'avtor': 'goranka'}",spol ni določen oz. marsovec,,za 6-7 oseb,44,1,24.6.2009,,,0,2009,2005,goranka
12791,listnato testo z različnimi nadevi,20.7.2009,"{'id': 'apoto', 'avtor': 'apoto'}",ženska,45,,20,5,8.3.2013,,,0,2013,2009,apoto
12127,"Čoko banana rezine, ki ga očarajo",11.1.2009,"{'id': 'sloncica', 'avtor': 'SLONCICA'}",ženska,120,16 velikih kosov,30,5,21.11.2009,, pecivo,0,2009,2009,sloncica
3170,Zdrobov narastek z jabolki,30.1.2004,"{'id': 'sonjab', 'avtor': 'SonjaB'}",ženska,,,12,2,19.9.2010,, ostalo,0,2010,2004,sonjab
13063,Zelenjavni namaz,12.10.2009,"{'id': 'pzfpo6hpcdrhcoxx', 'avtor': 'Matejčika'}",ženska,30,,19,4,7.9.2015,, namazi,0,2015,2009,pzfpo6hpcdrhcoxx
3106,Domači puding,9.1.2004,"{'id': 'ligojna', 'avtor': 'ligojna'}",ženska,,2 osebi,41,5,21.1.2016,, pudingi,0,2016,2004,ligojna
10029,Mešano meso izpod peke,5.5.2007,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,120,za deset oseb,12,4,27.12.2014,, ostalo,0,2014,2007,mamamia
14317,Zajec v omaki,25.10.2010,"{'id': 'zes5ana', 'avtor': 'zes5ana'}",ženska,60,Za 3 osebe,6,2,24.7.2011,, ostalo,0,2011,2010,zes5ana
11682,Breskvice,6.9.2008,"{'id': 'sweets', 'avtor': 'sweets'}",ženska,180,120 kosov,65,18,25.12.2015,, pecivo,0,2015,2008,sweets
3026,Huzarski krapki,10.12.2003,"{'id': 'p8uwoece9l1wgagg', 'avtor': 'coco chanel'}",ženska,,,19,5,19.9.2014,, piškoti,0,2014,2003,p8uwoece9l1wgagg
5842,Čokoladno - kokosovo pecivo,9.12.2005,"{'id': 'mufin', 'avtor': 'mufin'}",ženska,,,12,2,8.9.2013,, pecivo,0,2013,2005,mufin
16725,Črni gozdiček v kozarcu,17.2.2012,"{'id': 'nivkapivka', 'avtor': 'nivkapivka'}",ženska,15,6 kozarcev,7,6,28.2.2015,, ostalo,0,2015,2012,nivkapivka
4155,Polnozrnat kruh s semeni,13.10.2004,"{'id': 'matevz704', 'avtor': 'matevz704'}",spol ni določen oz. marsovec,,,26,3,19.9.2014,,,0,2014,2004,matevz704
5962,Mešana morska solata,15.1.2006,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,,za 10 oseb,42,3,12.1.2009,, ostalo,1,2009,2006,mamamia
10709,Sočna jabolčna pita,20.11.2007,"{'id': 'pika1', 'avtor': 'PIKA1'}",ženska,120,,13,3,5.11.2013,, pecivo,0,2013,2007,pika1
4097,Polpeti iz mletega mesa in bučk,2.10.2004,"{'id': 'lidka', 'avtor': 'lidka'}",ženska,,,19,2,13.5.2009,, ostalo,0,2009,2004,lidka
10035,Salsa -Tuna tortilje,7.5.2007,"{'id': '0838guq8x94i4t9q', 'avtor': 'A.Jerneja'}",ženska,15,za 2 tortilji,21,3,1.10.2015,, ostale dežele,0,2015,2007,0838guq8x94i4t9q
13904,Piščančji file v najboljši smetanovi omaki in s pečenim krompirjem,29.6.2010,"{'id': 'fhw878gh0g8y690a', 'avtor': 'mala žaba'}",ženska,75,2 osebi,16,1,1.8.2010,, perutnina,0,2010,2010,fhw878gh0g8y690a
14486,Red and White Cookies,3.12.2010,"{'id': 'kristinag', 'avtor': 'KristinaG'}",ženska,60,40 piškotov,44,11,29.4.2013,, piškoti,0,2013,2010,kristinag
5771,Švedski piškoti,26.11.2005,"{'id': 'rimljanka', 'avtor': 'rimljanka'}",ženska,,,78,14,12.12.2014,, piškoti,0,2014,2005,rimljanka
5193,Zrezki v smetanovi omaki,23.7.2005,"{'id': 'sonchika', 'avtor': 'sonchika'}",ženska,30,2,14,1,1.9.2008,, svinjina,0,2008,2005,sonchika
2027,Sočno pecivo,16.9.2002,"{'id': 'rebeka', 'avtor': 'Rebeka'}",ženska,,,19,2,28.4.2016,, pecivo,0,2016,2002,rebeka
4470,Svinjski kare v omaki,5.1.2005,"{'id': 'galja', 'avtor': 'galja'}",ženska,,,22,3,7.10.2010,, svinjina,0,2010,2005,galja
4817,Puranji zvitki z bučko in sirom,19.3.2005,"{'id': 'tjas', 'avtor': 'tjas'}",ženska,,2,30,5,14.4.2014,, perutnina,0,2014,2005,tjas
